timestamp,temperature,vibration,pressure
2025-12-31 18:44:37.605538,47.82,0.78,103.64
2025-12-31 18:44:39.605538,63.9,1.47,108.34
2025-12-31 18:44:41.605538,59.28,0.71,108.9
2025-12-31 18:44:43.605538,39.3,0.81,111.34
2025-12-31 18:44:45.605538,58.5,1.01,106.2
2025-12-31 18:44:47.605538,88.27,0.5,100.2
2025-12-31 18:44:49.605538,43.39,0.94,117.02
2025-12-31 18:44:51.605538,33.0,0.71,102.36
2025-12-31 18:44:53.605538,85.2,0.82,102.93
2025-12-31 18:44:55.605538,36.54,0.86,98.07
2025-12-31 18:44:57.605538,44.33,1.14,85.93
2025-12-31 18:44:59.605538,50.48,0.68,105.68
2025-12-31 18:45:01.605538,42.31,0.57,108.14
2025-12-31 18:45:03.605538,47.06,0.66,122.34
2025-12-31 18:45:05.605538,51.43,0.86,105.63
2025-12-31 18:45:07.605538,45.34,1.36,102.08
2025-12-31 18:45:09.605538,64.59,0.5,109.62
2025-12-31 18:45:11.605538,36.42,2.87,104.33
2025-12-31 18:45:13.605538,45.35,0.69,108.83
2025-12-31 18:45:15.605538,48.21,1.11,101.91
2025-12-31 18:45:17.605538,56.29,1.44,101.11
2025-12-31 18:45:19.605538,47.12,1.01,124.87
2025-12-31 18:45:21.605538,57.36,1.0,109.45
2025-12-31 18:45:23.605538,41.65,1.18,104.48
2025-12-31 18:45:25.605538,61.76,1.48,125.98
2025-12-31 18:45:27.605538,33.85,0.49,101.73
2025-12-31 18:45:29.605538,45.35,1.2,106.42
2025-12-31 18:45:31.605538,46.54,2.84,105.24
2025-12-31 18:45:33.605538,53.65,0.77,111.75
2025-12-31 18:45:35.605538,39.26,3.0,109.92
2025-12-31 18:45:37.605538,33.62,2.64,98.76
2025-12-31 18:45:39.605538,51.61,0.47,110.45
2025-12-31 18:45:41.605538,72.98,0.53,109.34
2025-12-31 18:45:43.605538,55.42,1.35,103.95
2025-12-31 18:45:45.605538,41.32,0.55,88.85
2025-12-31 18:45:47.605538,34.22,0.85,105.36
2025-12-31 18:45:49.605538,51.78,1.12,111.68
2025-12-31 18:45:51.605538,42.58,0.39,103.94
2025-12-31 18:45:53.605538,31.76,0.41,126.44
2025-12-31 18:45:55.605538,62.24,0.69,102.71
2025-12-31 18:45:57.605538,55.98,0.64,101.92
2025-12-31 18:45:59.605538,32.23,2.8,109.2
2025-12-31 18:46:01.605538,41.62,1.18,106.98
2025-12-31 18:46:03.605538,48.76,1.07,126.79
2025-12-31 18:46:05.605538,44.23,1.25,101.21
2025-12-31 18:46:07.605538,51.13,0.74,104.95
2025-12-31 18:46:09.605538,45.0,0.71,98.13
2025-12-31 18:46:11.605538,41.52,1.25,111.3
2025-12-31 18:46:13.605538,31.6,0.37,100.85
2025-12-31 18:46:15.605538,61.4,0.92,102.98
2025-12-31 18:46:17.605538,85.93,0.84,102.98
2025-12-31 18:46:19.605538,57.77,2.49,106.37
2025-12-31 18:46:21.605538,34.38,1.0,109.36
2025-12-31 18:46:23.605538,37.8,2.74,107.26
2025-12-31 18:46:25.605538,44.14,0.57,110.08
2025-12-31 18:46:27.605538,64.82,0.49,108.8
2025-12-31 18:46:29.605538,42.68,1.5,106.55
2025-12-31 18:46:31.605538,36.52,0.38,88.47
2025-12-31 18:46:33.605538,59.17,0.9,101.8
2025-12-31 18:46:35.605538,37.16,0.72,108.84
2025-12-31 18:46:37.605538,75.41,0.67,107.23
2025-12-31 18:46:39.605538,64.94,0.3,111.63
2025-12-31 18:46:41.605538,49.53,0.61,104.35
2025-12-31 18:46:43.605538,63.04,3.0,104.12
2025-12-31 18:46:45.605538,79.36,0.76,109.31
2025-12-31 18:46:47.605538,62.76,1.43,104.25
2025-12-31 18:46:49.605538,36.37,0.67,116.6
2025-12-31 18:46:51.605538,71.68,1.41,102.36
2025-12-31 18:46:53.605538,38.72,2.82,106.88
2025-12-31 18:46:55.605538,64.69,1.33,98.81
2025-12-31 18:46:57.605538,46.18,2.41,99.19
2025-12-31 18:46:59.605538,39.11,1.15,111.54
2025-12-31 18:47:01.605538,88.66,0.55,98.12
2025-12-31 18:47:03.605538,85.6,1.45,101.35
2025-12-31 18:47:05.605538,37.43,1.13,105.69
2025-12-31 18:47:07.605538,78.82,0.72,100.47
2025-12-31 18:47:09.605538,83.14,1.39,104.16
2025-12-31 18:47:11.605538,63.14,0.99,103.6
2025-12-31 18:47:13.605538,55.85,0.54,126.16
2025-12-31 18:47:15.605538,73.75,0.49,108.42
2025-12-31 18:47:17.605538,62.15,1.12,102.45
2025-12-31 18:47:19.605538,46.4,0.9,106.55
2025-12-31 18:47:21.605538,53.96,1.5,102.95
2025-12-31 18:47:23.605538,64.08,0.28,105.35
2025-12-31 18:47:25.605538,82.14,0.35,107.58
2025-12-31 18:47:27.605538,64.95,2.93,110.79
2025-12-31 18:47:29.605538,60.4,0.82,105.82
2025-12-31 18:47:31.605538,72.46,1.27,107.29
2025-12-31 18:47:33.605538,44.11,0.31,99.81
2025-12-31 18:47:35.605538,48.55,0.4,98.57
2025-12-31 18:47:37.605538,60.38,0.66,108.93
2025-12-31 18:47:39.605538,44.82,1.11,107.49
2025-12-31 18:47:41.605538,52.32,1.18,121.56
2025-12-31 18:47:43.605538,51.32,0.74,88.42
2025-12-31 18:47:45.605538,53.37,1.0,119.41
2025-12-31 18:47:47.605538,41.7,0.31,111.58
2025-12-31 18:47:49.605538,45.29,2.53,109.01
2025-12-31 18:47:51.605538,52.62,1.32,110.87
2025-12-31 18:47:53.605538,63.22,0.91,98.0
2025-12-31 18:47:55.605538,50.42,1.16,98.74
2025-12-31 18:47:57.605538,30.16,0.35,85.49
2025-12-31 18:47:59.605538,54.95,1.43,127.49
2025-12-31 18:48:01.605538,79.05,0.8,98.85
2025-12-31 18:48:03.605538,51.15,2.13,110.88
2025-12-31 18:48:05.605538,39.22,1.35,91.86
2025-12-31 18:48:07.605538,60.3,0.79,87.81
2025-12-31 18:48:09.605538,47.66,0.62,103.2
2025-12-31 18:48:11.605538,38.96,0.22,107.08
2025-12-31 18:48:13.605538,48.76,0.4,127.12
2025-12-31 18:48:15.605538,57.55,0.86,86.51
2025-12-31 18:48:17.605538,35.78,0.21,99.94
2025-12-31 18:48:19.605538,62.44,1.04,103.59
2025-12-31 18:48:21.605538,50.95,0.71,104.53
2025-12-31 18:48:23.605538,33.96,1.42,103.84
2025-12-31 18:48:25.605538,44.9,0.2,108.43
2025-12-31 18:48:27.605538,51.0,2.6,109.26
2025-12-31 18:48:29.605538,48.07,0.66,100.26
2025-12-31 18:48:31.605538,53.57,0.81,103.57
2025-12-31 18:48:33.605538,60.52,0.53,123.51
2025-12-31 18:48:35.605538,63.97,0.49,107.71
2025-12-31 18:48:37.605538,48.59,0.93,103.74
2025-12-31 18:48:39.605538,52.63,1.21,105.92
2025-12-31 18:48:41.605538,38.73,0.54,101.58
2025-12-31 18:48:43.605538,39.06,1.02,99.05
2025-12-31 18:48:45.605538,30.96,1.42,90.61
2025-12-31 18:48:47.605538,48.65,0.96,106.32
2025-12-31 18:48:49.605538,31.81,0.93,104.26
2025-12-31 18:48:51.605538,89.53,0.69,110.66
2025-12-31 18:48:53.605538,54.28,1.49,111.14
2025-12-31 18:48:55.605538,45.04,2.58,102.6
2025-12-31 18:48:57.605538,63.54,0.65,110.44
2025-12-31 18:48:59.605538,34.6,0.4,105.39
2025-12-31 18:49:01.605538,64.35,2.24,101.44
2025-12-31 18:49:03.605538,54.39,0.48,105.52
2025-12-31 18:49:05.605538,34.8,0.36,109.16
2025-12-31 18:49:07.605538,38.25,0.8,101.0
2025-12-31 18:49:09.605538,42.88,0.25,107.48
2025-12-31 18:49:11.605538,50.78,0.82,105.74
2025-12-31 18:49:13.605538,36.02,0.32,104.54
2025-12-31 18:49:15.605538,32.36,1.47,98.07
2025-12-31 18:49:17.605538,52.36,0.66,103.06
2025-12-31 18:49:19.605538,35.53,0.5,110.2
2025-12-31 18:49:21.605538,34.14,1.24,111.79
2025-12-31 18:49:23.605538,50.73,0.88,99.87
2025-12-31 18:49:25.605538,50.55,1.15,110.4
2025-12-31 18:49:27.605538,32.13,0.33,103.43
2025-12-31 18:49:29.605538,54.52,1.04,88.66
2025-12-31 18:49:31.605538,88.56,0.85,98.13
2025-12-31 18:49:33.605538,39.95,0.76,99.4
2025-12-31 18:49:35.605538,39.85,2.61,107.11
2025-12-31 18:49:37.605538,73.48,1.5,111.38
2025-12-31 18:49:39.605538,59.62,0.67,123.78
2025-12-31 18:49:41.605538,48.97,0.67,98.29
2025-12-31 18:49:43.605538,61.23,1.39,99.22
2025-12-31 18:49:45.605538,50.37,1.09,109.67
2025-12-31 18:49:47.605538,35.02,1.45,101.74
2025-12-31 18:49:49.605538,55.2,0.86,100.99
2025-12-31 18:49:51.605538,43.21,1.0,99.01
2025-12-31 18:49:53.605538,54.11,0.89,99.86
2025-12-31 18:49:55.605538,32.14,0.82,100.11
2025-12-31 18:49:57.605538,33.98,2.65,100.3
2025-12-31 18:49:59.605538,60.8,1.37,92.17
2025-12-31 18:50:01.605538,60.92,1.14,102.38
2025-12-31 18:50:03.605538,47.5,1.25,92.01
2025-12-31 18:50:05.605538,54.54,0.44,110.11
2025-12-31 18:50:07.605538,54.7,1.13,104.92
2025-12-31 18:50:09.605538,59.58,0.58,106.5
2025-12-31 18:50:11.605538,34.64,0.91,104.59
2025-12-31 18:50:13.605538,56.1,1.4,100.39
2025-12-31 18:50:15.605538,61.89,1.36,98.21
2025-12-31 18:50:17.605538,61.44,2.19,98.86
2025-12-31 18:50:19.605538,36.85,0.66,89.77
2025-12-31 18:50:21.605538,64.82,0.33,101.78
2025-12-31 18:50:23.605538,77.92,1.0,103.47
2025-12-31 18:50:25.605538,31.28,1.19,111.47
2025-12-31 18:50:27.605538,43.0,2.29,107.56
2025-12-31 18:50:29.605538,46.86,0.82,108.09
2025-12-31 18:50:31.605538,30.75,0.5,109.37
2025-12-31 18:50:33.605538,54.21,1.34,102.69
2025-12-31 18:50:35.605538,59.08,1.21,101.52
2025-12-31 18:50:37.605538,30.47,1.08,107.73
2025-12-31 18:50:39.605538,48.76,2.61,108.61
2025-12-31 18:50:41.605538,48.98,0.66,111.96
2025-12-31 18:50:43.605538,71.52,1.33,111.88
2025-12-31 18:50:45.605538,38.64,0.78,105.91
2025-12-31 18:50:47.605538,59.62,2.66,107.01
2025-12-31 18:50:49.605538,50.22,2.53,101.17
2025-12-31 18:50:51.605538,63.15,1.06,102.09
2025-12-31 18:50:53.605538,34.15,1.06,109.72
2025-12-31 18:50:55.605538,52.14,2.63,106.6
2025-12-31 18:50:57.605538,34.71,0.91,105.19
2025-12-31 18:50:59.605538,87.56,0.96,104.73
2025-12-31 18:51:01.605538,61.53,0.34,108.56
2025-12-31 18:51:03.605538,54.52,1.37,109.12
2025-12-31 18:51:05.605538,72.9,0.87,106.9
2025-12-31 18:51:07.605538,55.99,1.31,106.35
2025-12-31 18:51:09.605538,35.63,1.33,93.42
2025-12-31 18:51:11.605538,61.81,2.14,105.69
2025-12-31 18:51:13.605538,57.31,2.26,111.17
2025-12-31 18:51:15.605538,58.81,2.6,106.5
2025-12-31 18:51:17.605538,55.0,0.4,104.19
2025-12-31 18:51:19.605538,46.36,2.92,103.29
2025-12-31 18:51:21.605538,83.9,1.21,101.31
2025-12-31 18:51:23.605538,48.51,0.7,106.65
2025-12-31 18:51:25.605538,39.72,2.46,104.84
2025-12-31 18:51:27.605538,53.42,0.52,101.29
2025-12-31 18:51:29.605538,36.62,2.84,101.94
2025-12-31 18:51:31.605538,81.75,1.06,100.0
2025-12-31 18:51:33.605538,49.29,0.75,105.71
2025-12-31 18:51:35.605538,74.91,1.39,104.98
2025-12-31 18:51:37.605538,60.29,1.04,102.05
2025-12-31 18:51:39.605538,36.69,0.52,107.78
2025-12-31 18:51:41.605538,45.1,0.92,92.66
2025-12-31 18:51:43.605538,37.62,0.59,88.09
2025-12-31 18:51:45.605538,57.59,0.31,108.82
2025-12-31 18:51:47.605538,84.64,1.45,104.21
2025-12-31 18:51:49.605538,34.38,1.22,104.52
2025-12-31 18:51:51.605538,44.52,0.97,124.26
2025-12-31 18:51:53.605538,71.39,1.39,101.22
2025-12-31 18:51:55.605538,51.28,0.45,105.59
2025-12-31 18:51:57.605538,64.67,0.22,110.95
2025-12-31 18:51:59.605538,62.14,0.76,128.08
2025-12-31 18:52:01.605538,61.38,1.2,111.33
2025-12-31 18:52:03.605538,33.74,1.2,124.35
2025-12-31 18:52:05.605538,55.63,0.24,122.76
2025-12-31 18:52:07.605538,42.44,1.43,103.76
2025-12-31 18:52:09.605538,36.86,1.06,104.34
2025-12-31 18:52:11.605538,49.73,0.77,86.91
2025-12-31 18:52:13.605538,56.43,0.53,106.09
2025-12-31 18:52:15.605538,59.33,0.37,122.44
2025-12-31 18:52:17.605538,33.68,1.15,101.19
2025-12-31 18:52:19.605538,53.31,1.26,102.51
2025-12-31 18:52:21.605538,44.77,1.08,104.01
2025-12-31 18:52:23.605538,50.68,0.55,108.73
2025-12-31 18:52:25.605538,39.64,2.31,102.87
2025-12-31 18:52:27.605538,31.77,0.63,111.82
2025-12-31 18:52:29.605538,50.35,1.24,107.23
2025-12-31 18:52:31.605538,59.54,0.27,107.24
2025-12-31 18:52:33.605538,35.77,0.67,99.41
2025-12-31 18:52:35.605538,33.8,0.5,104.42
2025-12-31 18:52:37.605538,42.2,0.92,100.91
2025-12-31 18:52:39.605538,60.34,0.59,104.7
2025-12-31 18:52:41.605538,44.04,2.09,103.63
2025-12-31 18:52:43.605538,63.05,1.09,108.84
2025-12-31 18:52:45.605538,39.67,0.57,101.34
2025-12-31 18:52:47.605538,54.5,0.26,102.07
2025-12-31 18:52:49.605538,63.73,1.08,127.47
2025-12-31 18:52:51.605538,35.43,1.45,110.5
2025-12-31 18:52:53.605538,30.29,1.21,105.37
2025-12-31 18:52:55.605538,44.31,1.32,109.11
2025-12-31 18:52:57.605538,63.21,1.29,104.12
2025-12-31 18:52:59.605538,59.78,0.96,101.5
2025-12-31 18:53:01.605538,55.81,1.17,108.65
2025-12-31 18:53:03.605538,83.87,0.71,110.19
2025-12-31 18:53:05.605538,50.12,0.31,109.17
2025-12-31 18:53:07.605538,43.9,0.91,125.5
2025-12-31 18:53:09.605538,34.71,1.08,126.67
2025-12-31 18:53:11.605538,54.13,0.42,117.04
2025-12-31 18:53:13.605538,41.99,0.89,108.35
2025-12-31 18:53:15.605538,46.07,0.29,118.13
2025-12-31 18:53:17.605538,49.04,0.69,98.34
2025-12-31 18:53:19.605538,50.42,1.47,100.62
2025-12-31 18:53:21.605538,34.42,0.62,100.71
2025-12-31 18:53:23.605538,45.98,2.15,98.56
2025-12-31 18:53:25.605538,61.21,1.36,111.39
2025-12-31 18:53:27.605538,59.46,0.28,107.68
2025-12-31 18:53:29.605538,58.1,1.49,107.53
2025-12-31 18:53:31.605538,38.43,0.29,104.42
2025-12-31 18:53:33.605538,42.71,1.23,103.75
2025-12-31 18:53:35.605538,50.33,0.81,103.45
2025-12-31 18:53:37.605538,64.44,0.46,106.47
2025-12-31 18:53:39.605538,38.17,1.41,108.32
2025-12-31 18:53:41.605538,57.36,1.29,111.36
2025-12-31 18:53:43.605538,80.06,0.96,105.4
2025-12-31 18:53:45.605538,45.82,0.77,109.41
2025-12-31 18:53:47.605538,62.02,1.42,116.09
2025-12-31 18:53:49.605538,55.25,0.49,104.38
2025-12-31 18:53:51.605538,35.72,0.97,102.15
2025-12-31 18:53:53.605538,51.56,0.96,110.11
2025-12-31 18:53:55.605538,36.72,0.23,103.65
2025-12-31 18:53:57.605538,45.51,0.92,100.0
2025-12-31 18:53:59.605538,60.81,0.85,105.61
2025-12-31 18:54:01.605538,55.57,1.22,98.25
2025-12-31 18:54:03.605538,45.49,0.26,104.77
2025-12-31 18:54:05.605538,64.23,0.44,101.55
2025-12-31 18:54:07.605538,38.22,0.39,110.79
2025-12-31 18:54:09.605538,55.64,1.1,106.17
2025-12-31 18:54:11.605538,52.44,0.61,105.94
2025-12-31 18:54:13.605538,46.61,2.46,106.96
2025-12-31 18:54:15.605538,41.06,1.29,106.98
2025-12-31 18:54:17.605538,50.15,0.66,89.98
2025-12-31 18:54:19.605538,37.83,0.9,110.5
2025-12-31 18:54:21.605538,48.11,1.42,98.52
2025-12-31 18:54:23.605538,36.89,1.22,85.04
2025-12-31 18:54:25.605538,74.61,0.27,101.26
2025-12-31 18:54:27.605538,45.26,0.87,86.1
2025-12-31 18:54:29.605538,49.72,0.29,91.92
2025-12-31 18:54:31.605538,73.38,0.79,108.84
2025-12-31 18:54:33.605538,72.89,0.72,103.87
2025-12-31 18:54:35.605538,55.06,0.47,109.73
2025-12-31 18:54:37.605538,42.35,1.05,110.15
2025-12-31 18:54:39.605538,89.97,0.94,103.12
2025-12-31 18:54:41.605538,50.05,0.52,87.96
2025-12-31 18:54:43.605538,77.52,0.35,107.09
2025-12-31 18:54:45.605538,88.58,0.47,99.22
2025-12-31 18:54:47.605538,39.8,0.94,85.36
2025-12-31 18:54:49.605538,42.83,0.35,122.06
2025-12-31 18:54:51.605538,87.25,0.36,107.42
2025-12-31 18:54:53.605538,52.31,0.36,99.38
2025-12-31 18:54:55.605538,43.9,0.54,98.44
2025-12-31 18:54:57.605538,74.25,1.18,105.07
2025-12-31 18:54:59.605538,30.51,0.89,101.69
2025-12-31 18:55:01.605538,71.81,0.26,99.95
2025-12-31 18:55:03.605538,51.86,0.59,98.07
2025-12-31 18:55:05.605538,43.96,1.43,88.27
2025-12-31 18:55:07.605538,45.81,1.22,100.92
2025-12-31 18:55:09.605538,44.2,0.3,111.84
2025-12-31 18:55:11.605538,62.13,1.17,106.06
2025-12-31 18:55:13.605538,57.96,1.01,98.24
2025-12-31 18:55:15.605538,35.14,0.38,101.95
2025-12-31 18:55:17.605538,34.71,1.02,106.92
2025-12-31 18:55:19.605538,80.29,0.8,109.3
2025-12-31 18:55:21.605538,44.57,0.72,103.75
2025-12-31 18:55:23.605538,45.91,0.55,103.51
2025-12-31 18:55:25.605538,53.52,1.22,104.79
2025-12-31 18:55:27.605538,31.41,1.22,105.49
2025-12-31 18:55:29.605538,55.74,0.5,108.83
2025-12-31 18:55:31.605538,35.31,1.1,106.5
2025-12-31 18:55:33.605538,53.53,0.32,87.67
2025-12-31 18:55:35.605538,38.92,2.77,108.52
2025-12-31 18:55:37.605538,77.38,0.92,101.82
2025-12-31 18:55:39.605538,55.25,1.11,104.08
2025-12-31 18:55:41.605538,42.85,0.55,110.32
2025-12-31 18:55:43.605538,34.85,0.27,86.5
2025-12-31 18:55:45.605538,55.4,1.25,100.83
2025-12-31 18:55:47.605538,63.9,1.15,107.91
2025-12-31 18:55:49.605538,36.98,0.22,102.83
2025-12-31 18:55:51.605538,88.85,1.36,107.44
2025-12-31 18:55:53.605538,81.23,1.29,111.99
2025-12-31 18:55:55.605538,64.76,1.46,108.76
2025-12-31 18:55:57.605538,46.59,2.95,107.78
2025-12-31 18:55:59.605538,37.98,1.04,99.5
2025-12-31 18:56:01.605538,41.97,0.92,103.99
2025-12-31 18:56:03.605538,73.28,0.96,104.65
2025-12-31 18:56:05.605538,57.75,1.22,98.66
2025-12-31 18:56:07.605538,33.54,0.5,100.11
2025-12-31 18:56:09.605538,44.21,0.69,111.47
2025-12-31 18:56:11.605538,43.54,0.93,103.76
2025-12-31 18:56:13.605538,42.96,0.6,104.58
2025-12-31 18:56:15.605538,40.75,0.99,105.99
2025-12-31 18:56:17.605538,62.51,0.75,119.51
2025-12-31 18:56:19.605538,41.01,0.98,126.02
2025-12-31 18:56:21.605538,52.32,0.69,101.56
2025-12-31 18:56:23.605538,50.33,0.48,107.04
2025-12-31 18:56:25.605538,41.04,0.72,118.63
2025-12-31 18:56:27.605538,45.3,0.68,101.0
2025-12-31 18:56:29.605538,60.81,0.48,105.72
2025-12-31 18:56:31.605538,43.68,1.33,102.81
2025-12-31 18:56:33.605538,56.22,0.75,119.59
2025-12-31 18:56:35.605538,62.64,1.47,98.26
2025-12-31 18:56:37.605538,53.52,0.48,101.73
2025-12-31 18:56:39.605538,34.53,0.4,88.11
2025-12-31 18:56:41.605538,43.7,0.85,91.75
2025-12-31 18:56:43.605538,46.7,1.46,109.59
2025-12-31 18:56:45.605538,44.36,1.38,106.14
2025-12-31 18:56:47.605538,52.05,1.27,110.88
2025-12-31 18:56:49.605538,40.91,2.84,99.11
2025-12-31 18:56:51.605538,60.73,1.25,102.46
2025-12-31 18:56:53.605538,52.89,0.32,117.05
2025-12-31 18:56:55.605538,58.24,0.52,104.38
2025-12-31 18:56:57.605538,54.75,0.99,111.59
2025-12-31 18:56:59.605538,56.26,0.26,123.75
2025-12-31 18:57:01.605538,59.16,1.26,98.34
2025-12-31 18:57:03.605538,41.72,0.53,108.17
2025-12-31 18:57:05.605538,41.31,1.41,101.48
2025-12-31 18:57:07.605538,61.88,1.27,101.81
2025-12-31 18:57:09.605538,83.33,1.09,102.4
2025-12-31 18:57:11.605538,49.22,1.41,111.93
2025-12-31 18:57:13.605538,41.06,1.26,118.62
2025-12-31 18:57:15.605538,43.28,0.66,105.07
2025-12-31 18:57:17.605538,58.5,2.6,103.95
2025-12-31 18:57:19.605538,48.74,0.49,105.69
2025-12-31 18:57:21.605538,42.54,0.28,107.82
2025-12-31 18:57:23.605538,31.96,2.76,110.04
2025-12-31 18:57:25.605538,58.47,0.65,100.62
2025-12-31 18:57:27.605538,42.5,1.2,106.64
2025-12-31 18:57:29.605538,54.59,0.58,93.04
2025-12-31 18:57:31.605538,56.86,1.05,111.57
2025-12-31 18:57:33.605538,47.0,1.46,87.24
2025-12-31 18:57:35.605538,60.4,2.99,101.43
2025-12-31 18:57:37.605538,61.26,1.31,108.07
2025-12-31 18:57:39.605538,31.05,0.65,103.86
2025-12-31 18:57:41.605538,53.97,1.19,111.28
2025-12-31 18:57:43.605538,42.45,1.47,107.44
2025-12-31 18:57:45.605538,54.41,0.48,100.17
2025-12-31 18:57:47.605538,41.11,1.46,106.36
2025-12-31 18:57:49.605538,49.46,2.91,106.23
2025-12-31 18:57:51.605538,52.59,0.51,98.77
2025-12-31 18:57:53.605538,47.62,0.5,101.96
2025-12-31 18:57:55.605538,59.89,0.81,104.68
2025-12-31 18:57:57.605538,33.1,1.28,103.56
2025-12-31 18:57:59.605538,58.76,1.48,104.14
2025-12-31 18:58:01.605538,84.75,0.74,106.39
2025-12-31 18:58:03.605538,44.4,1.06,99.58
2025-12-31 18:58:05.605538,47.61,0.47,110.91
2025-12-31 18:58:07.605538,75.04,0.24,105.47
2025-12-31 18:58:09.605538,60.78,0.26,98.57
2025-12-31 18:58:11.605538,57.28,1.06,100.03
2025-12-31 18:58:13.605538,64.83,0.96,100.39
2025-12-31 18:58:15.605538,58.2,0.67,99.95
2025-12-31 18:58:17.605538,79.57,0.7,101.06
2025-12-31 18:58:19.605538,80.31,0.65,106.29
2025-12-31 18:58:21.605538,61.55,1.34,101.16
2025-12-31 18:58:23.605538,58.44,0.37,100.42
2025-12-31 18:58:25.605538,61.24,0.28,107.38
2025-12-31 18:58:27.605538,50.46,0.34,101.52
2025-12-31 18:58:29.605538,45.33,0.51,93.65
2025-12-31 18:58:31.605538,64.67,2.45,104.17
2025-12-31 18:58:33.605538,57.73,0.26,87.5
2025-12-31 18:58:35.605538,43.44,1.05,110.49
2025-12-31 18:58:37.605538,56.39,2.97,100.18
2025-12-31 18:58:39.605538,36.86,1.05,91.97
2025-12-31 18:58:41.605538,83.18,1.01,106.94
2025-12-31 18:58:43.605538,30.67,0.75,101.85
2025-12-31 18:58:45.605538,55.31,2.69,105.69
2025-12-31 18:58:47.605538,58.48,2.78,111.8
2025-12-31 18:58:49.605538,36.84,1.34,102.35
2025-12-31 18:58:51.605538,51.65,0.45,104.82
2025-12-31 18:58:53.605538,44.23,0.59,85.34
2025-12-31 18:58:55.605538,51.07,0.59,101.2
2025-12-31 18:58:57.605538,56.8,0.85,107.26
2025-12-31 18:58:59.605538,57.88,2.94,99.78
2025-12-31 18:59:01.605538,35.27,1.27,106.24
2025-12-31 18:59:03.605538,46.78,0.99,103.25
2025-12-31 18:59:05.605538,57.05,0.26,91.82
2025-12-31 18:59:07.605538,54.28,1.28,109.35
2025-12-31 18:59:09.605538,36.29,0.22,100.35
2025-12-31 18:59:11.605538,36.43,0.5,123.62
2025-12-31 18:59:13.605538,45.92,0.72,87.54
2025-12-31 18:59:15.605538,53.49,0.99,107.55
2025-12-31 18:59:17.605538,43.76,0.3,108.83
2025-12-31 18:59:19.605538,50.36,0.27,104.42
2025-12-31 18:59:21.605538,56.4,1.49,100.71
2025-12-31 18:59:23.605538,59.81,0.77,106.01
2025-12-31 18:59:25.605538,39.81,0.75,106.97
2025-12-31 18:59:27.605538,60.49,0.33,98.79
2025-12-31 18:59:29.605538,80.69,1.28,111.88
2025-12-31 18:59:31.605538,73.64,1.46,100.8
2025-12-31 18:59:33.605538,36.92,1.16,103.15
2025-12-31 18:59:35.605538,43.89,1.41,107.88
2025-12-31 18:59:37.605538,42.71,2.17,99.13
2025-12-31 18:59:39.605538,59.2,0.62,100.06
2025-12-31 18:59:41.605538,86.87,0.88,104.34
2025-12-31 18:59:43.605538,79.82,1.05,105.12
2025-12-31 18:59:45.605538,61.52,0.45,111.08
2025-12-31 18:59:47.605538,47.34,1.28,111.22
2025-12-31 18:59:49.605538,59.95,2.65,111.58
2025-12-31 18:59:51.605538,58.16,0.83,109.07
2025-12-31 18:59:53.605538,33.49,0.64,110.81
2025-12-31 18:59:55.605538,33.78,0.7,101.25
2025-12-31 18:59:57.605538,35.8,0.28,99.53
2025-12-31 18:59:59.605538,59.3,0.32,85.13
2025-12-31 19:00:01.605538,44.79,2.81,102.78
2025-12-31 19:00:03.605538,50.34,1.16,108.96
2025-12-31 19:00:05.605538,56.25,0.38,88.53
2025-12-31 19:00:07.605538,36.14,0.33,110.67
2025-12-31 19:00:09.605538,39.79,0.49,117.0
2025-12-31 19:00:11.605538,64.3,0.55,121.25
2025-12-31 19:00:13.605538,41.85,0.73,106.42
2025-12-31 19:00:15.605538,43.82,1.09,100.44
2025-12-31 19:00:17.605538,49.82,0.94,103.02
2025-12-31 19:00:19.605538,36.53,0.63,101.21
2025-12-31 19:00:21.605538,38.53,1.31,111.14
2025-12-31 19:00:23.605538,34.7,2.71,103.4
2025-12-31 19:00:25.605538,51.15,0.27,99.1
2025-12-31 19:00:27.605538,37.7,2.81,106.59
2025-12-31 19:00:29.605538,57.07,0.37,86.31
2025-12-31 19:00:31.605538,43.6,2.83,98.89
2025-12-31 19:00:33.605538,30.39,1.47,100.84
2025-12-31 19:00:35.605538,72.97,0.93,103.27
2025-12-31 19:00:37.605538,43.23,1.33,103.57
2025-12-31 19:00:39.605538,43.68,0.57,111.27
2025-12-31 19:00:41.605538,63.56,0.73,109.5
2025-12-31 19:00:43.605538,79.4,1.43,102.9
2025-12-31 19:00:45.605538,48.28,0.61,111.57
2025-12-31 19:00:47.605538,52.27,0.89,116.99
2025-12-31 19:00:49.605538,53.18,0.39,111.76
2025-12-31 19:00:51.605538,49.49,0.32,116.02
2025-12-31 19:00:53.605538,41.39,0.54,105.01
2025-12-31 19:00:55.605538,38.42,0.9,116.09
2025-12-31 19:00:57.605538,51.08,0.74,103.08
2025-12-31 19:00:59.605538,46.3,0.24,107.55
2025-12-31 19:01:01.605538,87.02,1.07,111.95
2025-12-31 19:01:03.605538,76.18,0.43,104.48
2025-12-31 19:01:05.605538,46.13,1.07,93.38
2025-12-31 19:01:07.605538,33.65,1.19,104.15
2025-12-31 19:01:09.605538,64.63,0.32,102.58
2025-12-31 19:01:11.605538,44.14,0.72,101.42
2025-12-31 19:01:13.605538,53.6,1.1,103.83
